img|desc|source
https://farm66.staticflickr.com/65535/51276838917_23d40405e5_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278314244_878935139c_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278311279_09f897ab72_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278612210_09f680e479_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277758043_d87a4c27c5_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51276842312_9c817f048f_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51276841197_95bb54076e_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8315/7949948654_7f21871b33_b.jpg| Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849| Ernst Mayr Library, Flickr
https://farm6.staticflickr.com/5711/20936660941_ccf3e00a04_b.jpg| D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795| Ernst Mayr Library, Flickr
https://farm1.staticflickr.com/586/20929309285_061601164b_b.jpg| D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7007/6441814213_618bcd42d6_b.jpg| Oceanic ichthyology. v.22 atlas. Cambridge, U.S.A.: Printed for the Museum,1896.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51252677192_a45826e8b8_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7245/6918387910_f9c192b2a1_b.jpg| Ichthyologie; ou, Histoire naturelle des poissons: . Berlin,Chez l'auteur,1796| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8648/28528683602_858fff4deb_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
